SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
LCA_11142018_APA_DS47_mono_F8p3_01_8uSMS1_2uSMS2	LTQ FT Ultra	LTQ40421	TopFD	2018-11-15T02:47:30Z	115.15878	1656	492	478	14	0.97154474	9.6488686E-05	4	5	470	0	492	0	0	0	0	3	6	7	10	22	0	4	8	15	30	709.04902	4859.35165	9861.09933	16677.917	37985.57094	418	1021	1553	3597	10000	0	17	52	136	504	0	0	0	4	186	0	0	0	1	18	136	61
LCA_11142018_APA_DS47_mono_F8p3_02_8uSMS1_2uSMS2	LTQ FT Ultra	LTQ40421	TopFD	2018-11-15T04:56:12Z	115.22815	1631	488	475	13	0.97336066	7.99467E-05	3	4	469	0	488	0	0	0	0	3	6	7	10	24	0	3	7	13	30	713.04436	3933.47515	8318.70777	16050.39808	37414.43043	389	905	1499	3451	10000	0	12	43	116	548	0	0	0	3	115	0	0	0	1	19	129	51
LCA_11142018_APA_DS48_CD34_C1F7_01_8uSMS1_2uSMS2	LTQ FT Ultra	LTQ40421	TopFD	2018-11-14T13:54:22Z	115.152985	1709	593	579	14	0.97639126	8.9642686E-05	4	7	569	0	593	0	0	0	0	3	7	9	12	25	0	8	17	23	30	707.03212	10357.36948	17770.15014	27780.76105	41742.66131	398	5573	10000	10000	10000	0	152	281	439	597	0	2	7	16	149	0	1	1	2	19	430	139
LCA_11142018_APA_DS48_CD34_C1F7_02_8uSMS1_2uSMS2	LTQ FT Ultra	LTQ40421	TopFD	2018-11-14T16:04:08Z	115.09656	1721	591	577	14	0.9763113	3.008858E-05	3	4	574	0	591	0	0	0	0	3	7	9	12	24	0	8	16	23	30	717.24332	8967.74571	17479.81806	26868.32651	39623.85459	416	5732	10000	10000	10000	0	128	273	410	597	0	3	7	15	221	0	1	1	2	19	430	139
LCA_11142018_APA_DS48_CD34_C1F8_01_8uSMS1_2uSMS2	LTQ FT Ultra	LTQ40421	TopFD	2018-11-14T09:34:19Z	114.88385	1784	570	559	11	0.98070174	5.1294875E-05	3	5	553	0	570	0	0	0	0	3	7	9	13	21	0	7	15	21	30	707.0329	7970.91969	16716.48952	24040.03571	41775.90491	374	5870	10000	10000	10000	0	120	264	378	690	0	2	6	14	169	0	1	1	2	15	403	114
LCA_11142018_APA_DS48_CD34_C1F8_02_8uSMS1_2uSMS2	LTQ FT Ultra	LTQ40421	TopFD	2018-11-14T11:45:41Z	115.01944	1754	595	580	15	0.9747899	9.528914E-05	5	7	570	0	595	0	0	0	0	3	7	10	14	22	0	8	16	22	30	726.13564	9577.68204	17811.93406	23532.02599	41692.88291	398	8402	10000	10000	10000	0	144	282	392	690	0	3	9	18	172	0	1	1	3	16	453	162
LCA_11172018_APA_DS46_F7_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-17T11:32:21Z	115.28112	1728	623	607	16	0.9743178	5.9808288E-05	3	4	598	0	623	0	0	0	0	3	8	15	18	23	0	11	18	24	30	711.98895	13404.70124	20816.86704	24601.53055	41799.54071	462	10000	10000	10000	10000	0	229	346	454	693	0	7	14	24	173	0	1	2	4	18	539	287
LCA_11172018_APA_DS46_F7_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-17T13:47:19Z	115.27709	1698	630	620	10	0.984127	5.211319E-06	1	2	619	0	630	0	0	0	0	3	7	10	13	24	0	11	19	24	30	726.13533	12872.55514	20818.38111	27432.74935	41663.86001	429	9012	10000	10000	10000	0	217	348	476	686	0	6	12	19	177	0	1	2	4	12	541	232
LCA_11172018_APA_DS46_F8_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-17T15:55:54Z	115.12883	1731	591	583	8	0.9864636	0.00014146522	5	6	570	0	591	0	0	0	0	3	8	10	13	19	0	8	17	23	30	697.24706	10162.50363	20847.88972	26924.21027	40309.26101	443	4988	10000	10000	10000	0	158	316	423	661	0	3	6	15	116	0	1	1	2	14	436	122
LCA_11172018_APA_DS46_F8_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-17T18:04:36Z	114.94874	1778	583	575	8	0.9862779	0.00022420846	8	9	556	0	583	0	0	0	0	3	8	9	14	20	0	8	18	24	30	740.18917	9964.015	20383.02675	27122.20207	41634.82931	394	4674	10000	10000	10000	0	142	317	429	682	0	2	7	15	109	0	1	1	2	15	420	125
LCA_11172018_APA_NK_C7_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T00:30:37Z	114.89995	1763	554	530	24	0.9566787	6.4200874E-05	2	3	522	0	554	0	0	0	0	6	12	18	21	25	0	7	18	24	30	697.24722	8635.57987	19747.55103	25321.73757	38774.96137	408	2103	7809	10000	10000	0	76	249	403	545	0	1	9	24	158	0	1	2	3	12	349	181
LCA_11172018_APA_NK_C7_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T02:39:16Z	115.02186	1756	545	527	18	0.9669725	7.936451E-05	2	3	517	0	545	0	0	0	0	6	12	18	20	24	0	6	18	24	30	697.24724	7957.06034	20861.42312	25575.25527	38696.45201	468	2249	7988	10000	10000	0	87	257	398	570	0	1	10	24	145	0	1	1	3	15	346	173
LCA_11172018_APA_NK_C8_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T04:47:58Z	114.96418	1764	545	531	14	0.97431195	2.1319689E-05	1	2	528	0	545	0	0	0	0	3	8	15	19	25	0	6	16	22	30	701.083	6330.14572	17608.44167	24415.89584	41635.75571	408	1928	5386	10000	10000	0	57	195	350	686	0	0	4	13	99	0	0	1	2	18	311	96
LCA_11172018_APA_NK_C8_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T06:56:39Z	115.0013	1755	535	524	11	0.97943926	6.5680964E-05	2	3	516	0	535	0	0	0	0	4	7	15	19	22	0	5	16	21	30	697.24728	6271.62955	16039.74052	23620.24166	40319.99321	462	2164	5141	10000	10000	0	47	203	332	689	0	0	4	14	106	0	0	1	2	15	293	103
LCA_11182018_APA_DS10_Eos_F7p2_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T11:16:49Z	115.0376	1723	497	476	21	0.9577465	5.307386E-05	2	3	471	0	497	0	0	0	0	3	6	9	14	24	0	1	5	12	30	697.24788	916.16638	5233.5824	13428.3461	40341.56231	408	876	1823	5523	10000	0	7	22	165	540	0	0	1	5	138	0	0	1	1	17	154	71
LCA_11182018_APA_DS10_Eos_F7p2_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T13:22:48Z	114.88791	1753	489	476	13	0.97341514	0.00019460416	5	6	463	0	489	0	0	0	0	3	6	7	13	24	0	1	4	10	30	697.24803	916.16635	4123.22801	11977.93254	40267.83729	450	787	1604	4208	10000	0	6	18	106	567	0	0	0	4	149	0	0	0	1	14	142	72
LCA_11182018_APA_DS10_Eos_F8p2_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T15:31:34Z	115.126045	1700	479	471	8	0.98329854	9.9381126E-05	4	6	464	0	479	0	0	0	0	3	6	8	12	21	0	1	6	14	30	696.65205	934.17639	6431.43914	16353.22205	35990.31101	478	770	1462	7078	10000	0	7	29	168	503	0	0	0	8	119	0	0	0	2	13	156	93
LCA_11182018_APA_DS10_Eos_F8p2_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T17:40:14Z	115.264725	1643	484	474	10	0.9793388	0.00014272843	5	6	465	0	484	0	0	0	0	3	6	8	12	22	0	1	5	13	30	729.07825	952.18707	5545.90808	13425.32646	38782.29344	403	751	1353	6988	10000	0	6	22	174	578	0	0	0	8	125	0	0	0	2	16	161	89
LCA_11182018_APA_DS17_Treg_F7p2_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-18T21:57:35Z	115.07962	1727	503	492	11	0.97813123	7.451195E-05	3	4	484	0	503	0	0	0	0	3	6	8	18	25	0	1	9	20	30	699.99218	1377.44476	10631.423	19948.85855	37694.50721	442	907	2562	10000	10000	0	9	78	293	588	0	0	1	9	107	0	0	1	2	19	217	79
LCA_11182018_APA_DS17_Treg_F7p2_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-19T00:06:14Z	115.147255	1723	503	488	15	0.9701789	0.0001346484	5	6	479	0	503	0	0	0	0	3	7	12	19	25	0	1	9	20	30	697.24748	1215.7295	10790.14818	20872.11897	36265.25591	440	910	2431	10000	10000	0	8	58	296	575	0	0	1	11	126	0	0	1	2	19	208	82
LCA_11182018_APA_DS17_Treg_F8p2_01	LTQ FT Ultra	LTQ40421	TopFD	2018-11-19T02:14:56Z	115.08773	1699	521	505	16	0.96928984	3.1431715E-05	3	4	501	0	521	0	0	0	0	3	6	9	16	24	0	5	15	23	30	704.51903	5517.70249	17264.87521	25900.35406	41173.86101	449	1757	3869	10000	10000	0	40	165	317	592	0	0	2	7	83	0	0	1	1	17	251	68
LCA_11182018_APA_DS17_Treg_F8p2_02	LTQ FT Ultra	LTQ40421	TopFD	2018-11-19T04:23:36Z	115.27189	1655	537	520	17	0.96834266	1.4821402E-05	1	2	518	0	537	0	0	0	0	3	6	9	17	22	0	5	15	23	30	699.99218	6431.4359	17949.19798	26665.52122	38751.64391	429	1960	5169	10000	10000	0	59	183	340	598	0	0	3	8	70	0	0	1	1	11	258	68
LCA_RM_20190928_cyto_neutrophil_F3_01	LTQ FT Ultra		TopFD	2019-09-28T10:20:34Z	120.97024	1361	1528	1435	93	0.93913615	0.0010613328	56	134	1261	0	1528	0	0	0	0	3	6	10	13	23	0	5	9	14	30	703.1449	4741.62872	10357.35988	13160.47296	31151.78389	311	672	1555	3418	7657	0	18	95	202	524	0	0	7	34	213	0	0	2	5	22	866	654
LCA_RM_20190928_cyto_neutrophil_F3_02	LTQ FT Ultra		TopFD	2019-09-28T12:36:25Z	121.079544	1322	1501	1386	115	0.9233844	0.0012981803	55	82	1211	0	1501	0	0	0	0	3	7	10	13	23	0	4	9	13	30	698.2464	4715.61357	10357.35914	13160.48361	30287.81413	314	695	1692	3664	9687	0	15	96	207	440	0	1	11	37	248	0	1	3	5	21	885	677
LCA_RM_20190928_cyto_neutrophil_F4_01	LTQ FT Ultra		TopFD	2019-09-28T14:49:44Z	121.06402	1327	1489	1375	114	0.92343855	0.00022442768	20	33	1265	0	1489	0	0	0	0	3	6	9	13	25	0	4	9	15	30	703.14481	4450.12821	10357.36427	16748.54016	33188.77811	327	616	1586	3610	9176	0	16	81	213	446	0	0	11	36	208	0	0	2	5	20	815	645
LCA_RM_20190928_cyto_neutrophil_F4_02	LTQ FT Ultra		TopFD	2019-09-28T17:03:23Z	120.86269	1338	1496	1392	104	0.93048126	0.00036151946	28	45	1283	0	1496	0	0	0	0	3	6	10	14	25	0	4	9	15	30	703.14473	4028.37049	10249.19564	16385.17478	32477.36558	320	664	1765	3726	9378	0	16	98	228	450	0	0	11	36	215	0	0	2	5	22	860	658
LCA_RM_20190928_cyto_neutrophil_F5_01	LTQ FT Ultra		TopFD	2019-09-28T20:45:42Z	120.97988	1138	1136	1070	66	0.9419014	6.819195E-05	6	13	1035	0	1136	0	0	0	0	3	6	9	14	25	0	4	10	20	30	703.14467	3665.07907	10570.51424	21406.1271	36826.93991	568	1018	2457	6591	10000	0	16	118	307	478	0	0	10	33	172	0	0	2	4	18	652	507
LCA_RM_20190928_cyto_neutrophil_F5_02	LTQ FT Ultra		TopFD	2019-09-28T22:58:55Z	120.93312	1136	1174	1121	53	0.9548552	0.00012743723	7	20	1067	0	1174	0	0	0	0	3	6	9	14	25	0	5	11	20	30	703.14482	4615.50237	10827.64934	22174.44996	35679.37725	555	1394	4313	8760	10000	0	30	159	340	509	0	2	18	38	174	0	1	3	5	17	777	601
LCA_RM_20190928_cyto_neutrophil_F6_01	LTQ FT Ultra		TopFD	2019-09-29T01:12:36Z	120.972305	1133	1125	1064	61	0.9457778	7.957334E-05	8	11	1029	0	1125	0	0	0	0	3	6	7	12	25	0	4	10	23	30	703.14482	3730.90047	10815.35304	25465.75648	36375.83321	567	1174	2915	7661	10000	0	21	112	307	581	0	0	10	28	174	0	0	2	4	18	666	465
LCA_RM_20190928_cyto_neutrophil_F6_02	LTQ FT Ultra		TopFD	2019-09-29T03:26:15Z	120.89948	1127	1138	1080	58	0.9490334	7.379947E-05	6	11	1042	0	1138	0	0	0	0	3	5	7	12	25	0	4	10	23	30	702.70055	3693.71014	10818.16454	25325.6528	38218.76291	550	1107	3082	7428	10000	0	17	102	295	556	0	0	10	30	167	0	0	2	4	20	662	482
LCA_RM_20191002_cyto_eosinophil_F5_01	LTQ FT Ultra		TopFD	2019-10-02T08:59:52Z	120.714066	1321	1487	1387	100	0.9327505	0.0001945503	12	13	1288	0	1487	0	0	0	0	3	12	16	19	25	0	6	17	21	30	703.14464	7248.80012	18390.47	22079.26533	37472.76683	316	2801	5588	6839	10000	0	58	294	362	595	0	4	12	29	238	0	1	2	4	23	1059	555
LCA_RM_20191002_cyto_eosinophil_F5_02	LTQ FT Ultra		TopFD	2019-10-02T11:16:25Z	121.013596	1182	1280	1225	55	0.95703125	7.336268E-05	5	8	1181	0	1280	0	0	0	0	3	13	17	19	25	0	7	17	21	30	703.14462	8226.05627	18649.11848	22263.51134	35899.37317	532	6441	10000	10000	10000	0	95	314	372	593	0	4	14	28	168	0	1	2	4	15	945	466
LCA_RM_20191002_cyto_eosinophil_F6_01	LTQ FT Ultra		TopFD	2019-10-02T13:30:09Z	121.01672	1182	1287	1235	52	0.959596	3.674565E-05	5	6	1213	0	1287	0	0	0	0	3	11	17	20	25	0	5	17	22	30	703.14449	5520.56017	18401.62091	24350.42173	38451.97822	535	6770	10000	10000	10000	0	61	304	402	623	0	3	10	19	186	0	1	1	3	15	902	312
LCA_RM_20191002_cyto_eosinophil_F6_02	LTQ FT Ultra		TopFD	2019-10-02T15:43:50Z	120.962746	1196	1276	1224	52	0.95924765	3.87454E-05	5	9	1201	0	1276	0	0	0	0	3	12	17	20	25	0	5	18	23	30	703.14458	6493.29602	19789.45127	24389.44224	40577.92451	544	6419	10000	10000	10000	0	69	315	402	615	0	3	10	19	186	0	1	1	3	29	903	303
LCA_RM_20191002_plasma_F1F2_01	LTQ FT Ultra		TopFD	2019-10-02T19:26:12Z	120.81793	1260	1436	1252	184	0.8718663	2.2984806E-05	4	8	1238	0	1436	0	0	0	0	3	6	7	11	23	0	1	4	11	30	703.14463	1053.2274	4989.64752	13134.8705	39166.84011	285	402	584	1170	8489	0	2	9	60	515	0	0	0	1	115	0	0	0	1	15	181	82
LCA_RM_20191002_plasma_F1F2_02	LTQ FT Ultra		TopFD	2019-10-02T21:39:25Z	121.04074	1245	1431	1257	174	0.8784067	2.5335826E-06	1	2	1255	0	1431	0	0	0	0	3	6	7	11	22	0	1	3	9	30	703.14454	1003.00985	3683.73629	10342.24259	38125.2243	275	388	501	868	7013	0	1	6	32	359	0	0	0	1	123	0	0	0	1	12	131	66
LCA_RM_20191004_Plasma_F7Aonly_01	LTQ FT Ultra		TopFD	2019-10-04T09:12:28Z	120.98408	1069	568	546	22	0.9612676	6.721108E-05	4	6	541	0	568	0	0	0	0	3	6	8	14	25	0	1	8	19	30	703.14479	1231.2335	9338.50899	22030.104	41585.80661	538	5246	10000	10000	10000	0	10	140	358	588	0	1	5	11	112	0	1	1	2	16	326	105
LCA_RM_20191004_Plasma_F7Aonly_02	LTQ FT Ultra		TopFD	2019-10-04T11:30:24Z	120.89945	1089	565	541	24	0.9575221	0.00015745875	7	8	534	0	565	0	0	0	0	3	6	12	16	25	0	1	9	20	30	703.14451	1231.23589	10982.09444	23856.80802	37907.24077	551	5961	10000	10000	10000	0	11	180	371	604	0	1	5	13	82	0	1	1	2	14	340	122
LCA_RM_20191004_Plasma_F8Aonly_01	LTQ FT Ultra		TopFD	2019-10-04T13:37:32Z	120.96203	1081	574	553	21	0.9634146	3.2759388E-05	3	4	549	0	574	0	0	0	0	3	5	8	14	20	0	3	15	23	30	703.14456	3646.45606	16619.87802	28060.46576	41441.35751	546	6956	10000	10000	10000	0	54	302	461	626	0	1	5	9	90	0	1	1	1	15	371	31
LCA_RM_20191004_Plasma_F8Aonly_02	LTQ FT Ultra		TopFD	2019-10-04T15:51:15Z	121.07745	1066	589	565	24	0.95925295	3.138141E-05	3	4	562	0	589	0	0	0	0	3	5	7	12	20	0	4	16	24	30	703.14454	5274.15069	19747.57776	29633.58847	42004.53761	522	7478	10000	10000	10000	0	72	335	482	651	0	2	6	10	93	0	1	1	1	11	394	37
LCA_RM_20191004_Plasma_F9Aonly_01	LTQ FT Ultra		TopFD	2019-10-04T18:04:56Z	120.98108	1084	584	567	17	0.9708904	4.3624306E-05	3	5	561	0	584	0	0	0	0	3	6	7	9	20	0	5	16	23	30	703.14473	5386.28708	18482.52207	28046.12038	41594.59301	526	8213	10000	10000	10000	0	91	326	482	644	0	3	8	14	99	0	1	1	2	12	422	106
LCA_RM_20191004_Plasma_F9Aonly_02	LTQ FT Ultra		TopFD	2019-10-04T20:18:33Z	120.921196	1100	583	565	18	0.9691252	6.90391E-05	4	6	559	0	583	0	0	0	0	3	7	8	13	20	1	4	16	23	30	703.1447	4922.93101	17838.03611	29094.77905	41654.54501	585	7348	10000	10000	10000	0	72	304	483	657	0	3	7	13	109	0	1	1	2	12	416	102
LCA_RM_20191005_Platelets_F1AB_01	LTQ FT Ultra		TopFD	2019-10-05T13:38:25Z	121.1084	1463	1880	1766	114	0.9393617	4.555677E-05	5	9	1705	0	1880	0	0	0	0	3	7	8	10	21	0	2	6	9	30	703.14447	2233.01267	6893.60604	10491.20907	38027.35558	262	2068	3382	4365	7774	0	8	100	168	445	0	0	5	17	142	0	0	1	3	18	1013	553
LCA_RM_20191005_Platelets_F1AB_02	LTQ FT Ultra		TopFD	2019-10-05T16:01:20Z	121.02529	1470	1831	1680	151	0.91753143	6.94858E-05	10	15	1622	0	1831	0	0	0	0	3	6	7	10	22	0	1	6	9	30	703.14442	1906.62229	7165.52144	10682.15899	38025.34961	288	1779	3167	4314	9698	0	6	97	169	548	0	0	5	16	140	0	0	1	3	19	947	505
LCA_RM_20191005_Platelets_F2AB_01	LTQ FT Ultra		TopFD	2019-10-05T18:14:33Z	120.96243	1446	1639	1501	138	0.9158023	6.6622255E-05	10	14	1459	0	1639	0	0	0	0	3	7	9	12	22	0	3	7	12	30	703.14453	3646.84036	8644.45827	14069.05284	38026.35972	299	1864	3164	4511	8201	0	19	119	215	450	0	1	5	13	143	0	1	1	3	20	902	393
LCA_RM_20191005_Platelets_F2AB_02	LTQ FT Ultra		TopFD	2019-10-05T20:27:44Z	120.99873	1444	1674	1514	160	0.90442055	6.199027E-05	10	14	1475	0	1674	0	0	0	0	3	7	8	12	19	0	2	7	13	30	703.14461	3159.74729	8351.6981	14687.53876	38348.19941	247	1865	3265	4632	8294	0	12	116	222	527	0	1	4	14	129	0	1	1	3	19	903	414
LCA_RM_20191005_Platelets_F3AB_01	LTQ FT Ultra		TopFD	2019-10-06T00:09:05Z	121.02052	1400	1637	1517	120	0.92669517	4.4352222E-05	6	9	1484	0	1637	0	0	0	0	3	8	12	16	24	0	3	10	15	30	703.14452	3494.34664	12264.28817	16779.85286	37285.70002	265	1703	3229	4621	9250	0	18	150	259	452	0	1	5	15	193	0	1	1	3	22	879	400
LCA_RM_20191005_Platelets_F3AB_02	LTQ FT Ultra		TopFD	2019-10-06T02:22:42Z	120.98899	1418	1634	1485	149	0.9088127	6.80661E-05	11	12	1455	0	1634	0	0	0	0	3	8	12	16	24	0	2	10	15	30	703.14453	3151.56175	12221.68324	16682.8301	35981.14421	278	1835	3371	4660	9107	0	18	147	259	418	0	1	5	14	165	0	1	1	3	17	898	385
LCA_RM_20191005_Platelets_F4AB_01	LTQ FT Ultra		TopFD	2019-10-06T04:36:21Z	121.11129	1399	1663	1526	137	0.91761875	2.320435E-05	5	6	1508	0	1663	0	0	0	0	3	8	14	18	24	0	2	10	17	30	703.1445	2717.98816	11824.70709	19709.475	37395.29855	295	2079	3664	4798	9653	0	15	141	297	487	0	1	4	10	171	0	1	1	2	20	829	276
LCA_RM_20191005_Platelets_F4AB_02	LTQ FT Ultra		TopFD	2019-10-06T06:50:00Z	121.07189	1408	1673	1534	139	0.9169157	2.4663828E-05	6	8	1514	0	1673	0	0	0	0	3	8	14	17	25	0	2	11	18	30	703.14441	2910.59902	12547.13169	19692.44406	38964.71231	292	2139	3659	4783	8445	0	17	155	294	465	0	1	4	10	112	0	1	1	2	18	850	276
LCA_RM_20191006_Platelets_F5AB_01	LTQ FT Ultra		TopFD	2019-10-06T12:04:30Z	121.12441	1248	1490	1423	67	0.95503354	1.976767E-06	2	3	1421	0	1490	0	0	0	0	3	7	10	17	25	0	2	10	20	30	703.14463	3446.73453	12006.82804	22510.18403	40247.04139	530	8941	10000	10000	10000	0	36	190	365	658	0	1	5	11	107	0	1	1	2	17	890	162
LCA_RM_20191006_Platelets_F5AB_02	LTQ FT Ultra		TopFD	2019-10-06T14:21:12Z	121.01937	1287	1468	1414	54	0.96321523	1.00101E-06	1	2	1413	0	1468	0	0	0	0	3	7	10	17	25	0	3	10	20	30	703.14448	3666.42904	12578.07495	22759.41109	36978.23958	532	8624	10000	10000	10000	0	45	198	372	605	0	1	5	11	83	0	1	1	2	15	891	179
LCA_RM_20191006_Platelets_F6A_01	LTQ FT Ultra		TopFD	2019-10-06T18:03:33Z	121.099045	1201	1356	1291	65	0.9520649	0	0	1	1291	0	1356	0	0	0	0	3	6	8	11	25	0	3	12	21	30	703.14457	3592.98181	13790.77144	25061.72456	41173.42451	542	6760	10000	10000	10000	0	40	220	411	634	0	1	4	9	145	0	1	1	1	15	783	84
LCA_RM_20191006_Platelets_F6A_02	LTQ FT Ultra		TopFD	2019-10-06T20:16:48Z	120.990005	1250	1373	1310	63	0.9541151	2.3326472E-06	1	2	1308	0	1373	0	0	0	0	3	6	8	13	25	0	3	11	22	30	703.14459	3483.50373	13483.47834	25608.98857	39900.43901	520	6939	10000	10000	10000	0	40	222	417	620	0	1	4	9	127	0	1	1	1	15	816	84
LCA_RM_20191006_Platelets_F7A_01	LTQ FT Ultra		TopFD	2019-10-06T22:30:33Z	121.04712	1077	594	570	24	0.959596	3.0832794E-05	2	3	565	0	594	0	0	0	0	3	6	7	13	20	0	3	15	23	30	703.14467	4010.64613	17033.86372	27767.71434	41651.68571	534	8095	10000	10000	10000	0	63	288	453	689	0	2	7	13	141	0	1	1	2	13	403	117
LCA_RM_20191006_Platelets_F7A_02	LTQ FT Ultra		TopFD	2019-10-07T00:44:12Z	121.03369	1080	592	567	25	0.9577703	2.4928177E-05	2	5	563	0	592	0	0	0	0	3	4	7	8	20	0	3	14	22	30	703.14458	3647.40634	16417.85053	26778.84567	41804.69561	549	8261	10000	10000	10000	0	58	271	449	689	0	2	7	13	161	0	1	1	2	15	388	122
LCA_RM_20191006_Platelets_F8A_01	LTQ FT Ultra		TopFD	2019-10-07T04:26:31Z	120.95305	1100	589	564	25	0.9575552	6.298578E-06	1	2	563	0	589	0	0	0	0	3	4	7	8	18	0	4	15	22	30	703.14461	5517.6985	16619.87142	26987.77841	41775.73031	542	7958	10000	10000	10000	0	80	301	447	691	0	3	8	14	165	0	1	1	3	14	421	159
LCA_RM_20191006_Platelets_F8A_02	LTQ FT Ultra		TopFD	2019-10-07T06:39:41Z	121.01066	1074	581	558	23	0.9604131	1.2869765E-05	2	3	556	0	581	0	0	0	0	3	6	7	8	18	0	3	14	23	30	703.14461	3942.37102	16620.87014	26699.498	41835.41591	564	8153	10000	10000	10000	0	56	287	466	692	0	3	8	14	95	0	1	2	3	13	412	159
LCA_RM_20191006_Platelets_F9A_01	LTQ FT Ultra		TopFD	2019-10-07T08:53:24Z	120.891624	1096	570	542	28	0.9508772	2.7283082E-05	2	4	538	0	570	0	0	0	0	3	5	8	12	18	0	3	11	21	30	703.14454	3645.65644	12961.02494	25165.87207	41804.40071	526	7553	10000	10000	10000	0	58	226	410	667	0	1	5	9	62	0	1	1	1	14	345	41
LCA_RM_20191006_Platelets_F9A_02	LTQ FT Ultra		TopFD	2019-10-07T11:07:04Z	121.121445	1029	563	543	20	0.96447605	2.7182592E-05	2	3	539	0	563	0	0	0	0	3	5	7	10	19	0	3	13	22	30	699.99155	3691.69549	16278.64996	26661.45006	40527.49031	539	9097	10000	10000	10000	0	58	266	436	646	0	2	6	11	106	0	1	1	2	16	361	50
LCA_RM_20191007_Nuc_CD4_F1_01	LTQ FT Ultra		TopFD	2019-10-07T14:16:00Z	120.80263	1329	1508	1363	145	0.90384614	0.00058284664	32	79	1211	0	1508	0	0	0	0	3	7	9	12	21	0	3	9	14	30	703.14464	4321.07528	10084.31697	13779.52899	41373.04181	301	906	1921	3780	10000	0	14	100	176	565	0	0	4	27	182	0	0	1	4	30	730	462
LCA_RM_20191007_Nuc_CD4_F1_02	LTQ FT Ultra		TopFD	2019-10-07T17:02:37Z	120.97441	1310	1526	1398	128	0.9161206	0.0006492556	31	103	1228	0	1526	0	0	0	0	3	7	9	12	22	0	2	8	12	30	703.14464	3646.13629	9628.73475	11785.90244	41442.53501	274	739	1575	3466	8787	0	8	75	164	400	0	0	4	29	205	0	0	1	4	19	719	501
LCA_RM_20191007_Nuc_CD4_F2_01	LTQ FT Ultra		TopFD	2019-10-07T19:15:50Z	120.9492	1297	1524	1363	161	0.89435697	0.00085218425	33	132	1164	0	1524	0	0	0	0	3	8	12	14	23	0	2	8	13	30	703.14463	2416.66747	10419.82643	13811.51446	36437.17807	279	689	1499	3544	9072	0	5	61	199	453	0	0	5	33	258	0	0	1	5	21	690	527
LCA_RM_20191007_Nuc_CD4_F2_02	LTQ FT Ultra		TopFD	2019-10-07T21:29:05Z	120.87506	1320	1535	1332	203	0.86775243	0.0012849063	40	97	1111	0	1535	0	0	0	0	3	9	12	15	22	0	1	8	13	29	700.84527	1849.09639	9661.73574	13780.52525	38369.16959	306	637	1499	3721	9928	0	4	46	192	462	0	0	4	35	264	0	0	1	5	21	676	511
LCA_RM_20191007_Nuc_CD4_F3_01	LTQ FT Ultra		TopFD	2019-10-08T01:10:29Z	120.997856	1304	1551	1440	111	0.92843324	0.00060227007	26	61	1288	0	1551	0	0	0	0	3	9	12	15	23	0	1	6	14	30	703.1446	1306.36821	7517.26538	13920.89094	32088.7292	279	579	1167	3492	8465	0	4	28	176	406	0	0	1	20	243	0	0	1	3	18	534	402
LCA_RM_20191007_Nuc_CD4_F3_02	LTQ FT Ultra		TopFD	2019-10-08T03:24:11Z	121.11505	1273	1559	1426	133	0.9146889	0.0010472183	41	133	1233	0	1559	0	0	0	0	3	9	13	15	24	0	1	7	14	30	703.14463	1329.6094	8258.85818	13890.8102	29818.01	268	631	1558	3647	9121	0	4	37	198	408	0	0	1	25	290	0	0	1	4	19	634	472
